门店名称,大类名称,子类名称,菜品编码,菜品短编码,菜品名称,规格,出品分量(kg),损耗,物料单位,物料号,物料描述,单位
加拿大三店,,,10010308,1004265,Mini油条,份,,,,4511411,,份
加拿大三店,酒水饮料,饮料,12010049,1002262,冬瓜茶 490ml,常温,,,,1500900,,位
加拿大三店,酒水饮料,饮料,12010049,1002263,冬瓜茶 490ml,冰镇,,,,1500900,,位
加拿大二店,酒水饮料,饮料,13010147,1001524,西瓜汁1L,壶,,,,1501038,,扎
加拿大六店,,,10010308,1004265,Mini油条,份,,,,1501194,,份
加拿大六店,,,91003630,1107180,荔枝虾球,整份,,,,4516962,,份
加拿大六店,,,90001193,1002040,泡芙,整份,,,,4522852,,份
加拿大六店,,,90003255,1107178,Espresso,冷,,,,4506908,,
加拿大六店,,,91003417,1107851,玫瑰雪顶奶茶,杯,,,,4516078,,
加拿大六店,,,91003417,1107851,玫瑰雪顶奶茶,杯,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大四店,0,0,91004069,1107822,黄喉（烤肉）,整份,,,,1501684,牛黃喉（KG）,份
加拿大四店,0,0,91004070,1107823,金钱腱（烤肉）,整份,,,,4518106,金钱腱（LB）,份
加拿大四店,0,0,13040302,1107858,Toronto Amber Lager  精酿扎啤,杯,,,,4515910,TORONTOAMBER啤酒（58.6L/桶）,杯
加拿大四店,0,0,13040302,73302,Toronto Amber Lager 1.75L,扎,,,,4515910,TORONTOAMBER啤酒（58.6L/桶）,杯
加拿大五店,酒水饮料,酒水,70000379,7667,Chum Churum 原味烧酒 360mL,瓶,,,,4509062,"""烧酒（JINRO CHANISUL FRESH，360ML/瓶）""",瓶
加拿大六店,荤菜,牛/羊肉,70001182,78433,Prime级去骨牛小排,整份,,,,1500676,牛仔骨肉（去骨）,份
加拿大五店,酒水饮料,酒水,13290039,1003650,SMIRNOFF ICE鸡尾酒330ML,瓶,,,,4518133,,杯
加拿大六店,0,0,70000414,98022,百香蜜柚饮 1L,半份,,,,1501279,百香果汁加籽（5.5LB*6瓶/箱）,扎
加拿大六店,0,0,70000414,98021,百香蜜柚饮 2L,整份,,,,1501279,百香果汁加籽（5.5LB*6瓶/箱）,扎
加拿大五店,酒水饮料,酒水,13040264,1004398,朝日啤酒 330ml,冰镇,,,,1500911,ASAKI啤酒（330ML*24瓶/箱）,瓶
加拿大五店,酒水饮料,酒水,13040264,1004399,朝日啤酒 330ml,常温,,,,1500911,ASAKI啤酒（330ML*24瓶/箱）,瓶
加拿大六店,锅底类,单锅类,1060066,11022,番茄小火锅,小锅,,,,3002745,番茄火锅底料（300G*40包/件，加拿大内用）,锅
加拿大二店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,冰镇,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大二店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,常温,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大三店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,冰镇,,,,4733325,,6.95
加拿大三店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,常温,,,,4733325,,6.95
加拿大四店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,冰镇,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大四店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,常温,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大五店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,冰镇,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大五店,酒水饮料,酒水,13040284,73284,海底捞大麦拉格啤酒500ml,常温,,,,4733325,海底捞啤酒（大麦拉格，500ML*12瓶/件）,6.95
加拿大二店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,冰镇,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大二店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,常温,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大三店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,冰镇,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大三店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,常温,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大四店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,冰镇,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大四店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,常温,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大五店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,冰镇,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大五店,酒水饮料,酒水,13040274,73274,海底捞德式小麦啤酒500ml,常温,,,,4502863,海底捞德式小麦啤酒（500ML*12瓶/件）,6.95
加拿大七店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4518309,,锅
加拿大七店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4518371,,锅
加拿大七店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,1500680,带皮去骨鸡腿肉（LB）,锅
加拿大七店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4519172,,锅
加拿大七店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大七店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4518309,,锅
加拿大七店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4518371,,锅
加拿大七店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,1500680,带皮去骨鸡腿肉（LB）,锅
加拿大七店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4519172,,锅
加拿大七店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大七店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4518309,,锅
加拿大七店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4518371,,锅
加拿大七店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,1500680,带皮去骨鸡腿肉（LB）,锅
加拿大七店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4519172,,锅
加拿大七店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大一店,荤菜,河/海鲜类,9030015,32015,海鲜组合,整份,,,,4510491,北极贝（L，1KG*10盒/箱）,
加拿大一店,荤菜,河/海鲜类,9030015,32015,海鲜组合,整份,,,,4501135,青口贝（800G*12盒/件）,
加拿大一店,荤菜,河/海鲜类,9030015,32015,海鲜组合,整份,,,,1500700,冷冻巴沙鱼（12-14 ，10KG/箱）,
加拿大四店,酒水饮料,酒水,70000490,9991,韩国烧酒 360ML,小瓶,,,,4509062,"""烧酒（JINRO CHANISUL FRESH，360ML/瓶）""",小瓶
加拿大五店,0,0,13360035,66035,黑糖珍珠牛乳,杯,,,,4517699,牛奶（20L/桶）,
加拿大五店,0,0,13360035,66035,黑糖珍珠牛乳,杯,,,,4508088,黑珍珠（3KG*6袋/件）,
加拿大二店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,,份
加拿大六店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,,份
加拿大七店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,,份
加拿大三店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,茴香小油条（千味央厨，240G*16袋/件）,份
加拿大四店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,茴香小油条（千味央厨，240G*16袋/件）,份
加拿大五店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,,份
加拿大一店,0,0,11010252,1002538,茴香小油条,份,,,,4758252,,份
加拿大六店,荤菜,牛/羊肉,70000693,77384,精品肥牛（每日特惠）偏肥,整份,,,,4002481,牛腩肉,份
加拿大七店,素菜,豆面制品,3010027,20027,捞派捞面,条,,,,4017892,捞面面节（三全，2.5KG*4包/件）,
加拿大二店,,,90000627,98326,莓莓1664,整份,,,,4702884,,瓶
加拿大六店,0,0,90000349,71349,牛舌,整份,,,,1500686,牛舌（LB）,份
加拿大五店,酒水饮料,酒水,13040162,73162,青岛啤酒330ml,冰镇,,,,4003066,青岛啤酒（330ML*24瓶/件）,听
加拿大五店,酒水饮料,酒水,13040162,73162,青岛啤酒330ml,常温,,,,4003066,青岛啤酒（330ML*24瓶/件）,听
加拿大二店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大六店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大七店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大三店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大四店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大五店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大一店,,,91004198,1108102,青梅椰子蛋糕,整份,,,,4524485,,份
加拿大二店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4524554,鱿鱼须（300G*20包/箱）,份
加拿大六店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大七店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4514924,鱿鱼须（300G*30包/箱）,份
加拿大三店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大四店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大五店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大一店,荤菜,河/海鲜类,9030035,32035,深海鱿鱼须,整份,,,,4514924,鱿鱼须（300G*30包/箱）,份
加拿大二店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4524554,鱿鱼须（300G*20包/箱）,份
加拿大六店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大七店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4514924,鱿鱼须（300G*30包/箱）,份
加拿大三店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大四店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大五店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4720684,鱿鱼须（10KG/件）,份
加拿大一店,荤菜,河/海鲜类,9030035,32036,深海鱿鱼须(半),半份,,,,4514924,鱿鱼须（300G*30包/箱）,份
加拿大二店,素菜,豆面制品,91003653,1107221,双色营养面,整份,,,,4522444,菠菜面（1KG*8袋/箱）,
加拿大二店,素菜,豆面制品,91003653,1107221,双色营养面,整份,,,,4522445,南瓜面（1KG*8袋/箱）,
加拿大六店,锅底类,拼锅类,1010249,10239,酸辣金汤火锅,单锅,,,,0,,锅
加拿大六店,锅底类,拼锅类,1010249,13343,酸辣金汤火锅,拼锅,,,,0,,锅
加拿大六店,锅底类,拼锅类,1010249,13344,酸辣金汤火锅,四宫格,,,,0,,锅
加拿大六店,0,0,91003730,1107309,天妇罗炸虾,整份,,,,4523815,天妇罗虾（30个*20袋/箱）,
加拿大六店,0,0,90000293,1004590,西瓜椰椰,杯,,,,4518668,厚椰乳（菲诺，1KG*12瓶/件）,份
加拿大六店,0,0,90000293,1004590,西瓜椰椰,杯,,,,4518309,,份
加拿大六店,0,0,90000293,1004590,西瓜椰椰,杯,,,,4503081,西瓜（个）,份
加拿大七店,0,0,90000293,1004590,西瓜椰椰,杯,,,,4209662,,份
加拿大七店,0,0,90000293,1004590,西瓜椰椰,杯,,,,4518309,,份
加拿大七店,0,0,90000293,1004590,西瓜椰椰,杯,,,,1500784,西瓜（LB）,份
加拿大五店,0,0,11010479,50673,炸鸡块,整份,,,,4521130,去骨去皮鸡腿肉,份
加拿大一店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大七店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大三店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大二店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大五店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大六店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大四店,,,1100000545,-,四排胜利盛宴,套餐,,,,,,
加拿大一店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大七店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大三店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大二店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大五店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大六店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大四店,,,1100000546,-,双排求生套餐,套餐,,,,,,
加拿大一店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大七店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大三店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大二店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大五店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大六店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大四店,小吃甜品,小吃类,11010428,1002539,奶酪鱼柳,份,,,,4019343,奶酪鱼条（500G*20盒/件 ）,份
加拿大一店,酒水饮料,酒水,91004199,1108103,Force Lager扎啤,杯,,,,4525278,,杯
加拿大一店,酒水饮料,酒水,91004199,1108104,Force Lager扎啤,扎,,,,4525278,,杯
加拿大一店,,,91005157,1109765,Force Lager扎啤 500ML,杯,,,,4525278,,杯
加拿大二店,酒水饮料,酒水,91004199,1108103,Force Lager扎啤,杯,,,,4525278,,杯
加拿大二店,酒水饮料,酒水,91004199,1108104,Force Lager扎啤,扎,,,,4525278,,杯
加拿大一店,荤菜,其他荤菜,9060090,43252,港式鱼腐(半),半份,,,,4525419,鱼腐（LB）,份
加拿大七店,荤菜,其他荤菜,9060090,43252,港式鱼腐(半),半份,,,,4525419,鱼腐（LB）,份
加拿大二店,荤菜,其他荤菜,9060090,43252,港式鱼腐(半),半份,,,,4525419,鱼腐（LB）,份
加拿大五店,酒水饮料,酒水,70000490,9991,韩国烧酒 360ML,小瓶,,,,4507216,韩国烧酒优酸乳味（CHUM CHURUM，360ML/瓶）,小瓶
加拿大六店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4518309,,锅
加拿大六店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4518371,,锅
加拿大六店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,1501255,,锅
加拿大六店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,4039740,,锅
加拿大六店,0,0,90000659,1000101,海底捞椰子鸡火锅,单锅,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大六店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4518309,,锅
加拿大六店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4518371,,锅
加拿大六店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,1501255,,锅
加拿大六店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,4039740,,锅
加拿大六店,0,0,90000659,1000102,海底捞椰子鸡火锅,拼锅,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大六店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4518309,,锅
加拿大六店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4518371,,锅
加拿大六店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,1501255,,锅
加拿大六店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,4039740,,锅
加拿大六店,0,0,90000659,1000103,海底捞椰子鸡火锅,四宫格,,,,1500755,甜玉米（44-48根/箱）,锅
加拿大一店,经典火锅菜,经典火锅菜类,3010143,20145,捞派脆脆毛肚,整份,,,,4502187,黑毛肚（LB）,份
加拿大七店,经典火锅菜,经典火锅菜类,3010143,20145,捞派脆脆毛肚,整份,,,,4502187,黑毛肚（LB）,份
加拿大二店,经典火锅菜,经典火锅菜类,3010143,20145,捞派脆脆毛肚,整份,,,,4502187,黑毛肚（LB）,份
加拿大四店,经典火锅菜,经典火锅菜类,3010143,20145,捞派脆脆毛肚,整份,,,,4502187,黑毛肚（LB）,份
加拿大一店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大七店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大三店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大二店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大五店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大四店,经典火锅菜,经典火锅菜类,3010143,20146,捞派脆脆毛肚(半),半份,,,,4502187,黑毛肚（LB）,份
加拿大二店,酒水饮料,酒水,70001157,78381,澪-气泡清酒 300ML,常温,,,,4518132,,瓶
加拿大一店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大七店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大三店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大二店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大五店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大六店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大四店,,,91004243,1108188,龙佑-海鲜盛宴,整份,,,,,,
加拿大一店,,,91004239,1108183,猛兽战士牛舌,份,,,,1500686,牛舌（LB）,份
加拿大七店,,,91004239,1108183,猛兽战士牛舌,份,,,,1500686,牛舌（LB）,份
加拿大三店,,,91004239,1108183,猛兽战士牛舌,份,,,,4000455,牛舌,份
加拿大二店,,,91004239,1108183,猛兽战士牛舌,份,,,,1500686,牛舌（LB）,份
加拿大五店,,,91004239,1108183,猛兽战士牛舌,份,,,,1500686,,份
加拿大六店,,,91004239,1108183,猛兽战士牛舌,份,,,,1500686,牛舌（LB）,份
加拿大四店,,,91004239,1108183,猛兽战士牛舌,份,,,,4000455,牛舌,份
加拿大一店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大七店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大三店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大二店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大五店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大六店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大四店,素菜,豆面制品,90001935,1006544,迷你包浆豆腐,份,,,,4524613,包浆豆腐（380G*24袋/箱）,份
加拿大六店,锅底类,拼锅类,1060061,11021,清油麻辣小火锅,小锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大六店,锅底类,拼锅类,1060061,11021,清油麻辣小火锅,小锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大一店,,,90000328,71224,燃情Hi柚,杯,,,,喜茶定制,,
加拿大七店,,,90000328,71224,燃情Hi柚,杯,,,,喜茶定制,,
加拿大二店,,,90000328,71224,燃情Hi柚,杯,,,,喜茶定制,,
加拿大四店,0,0,1100000549,-,双人畅享餐,套餐,,,,,,
加拿大四店,0,0,1100000550,-,四人尊享套餐,套餐,,,,,,
加拿大五店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大五店,素菜,根茎类,10020140,41161,西兰花,整份,,,,4502397,西兰花 （20LB/箱）,
加拿大一店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4503486,青柠檬（175颗/箱）,
加拿大一店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524660,鸭屎香茶（10KG/箱）,
加拿大一店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大七店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4503486,青柠檬（175颗/箱）,
加拿大七店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524933,鸭屎香专用茶（300G/包）,
加拿大七店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大三店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4502064,青柠檬（40LB/箱）,
加拿大三店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524660,鸭屎香茶（10KG/箱）,
加拿大三店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500818,白砂糖（20K/包）,
加拿大二店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4503486,青柠檬（175颗/箱）,
加拿大二店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524933,鸭屎香专用茶（300G/包）,
加拿大二店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大五店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4502064,青柠檬（40LB/箱）,
加拿大五店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524660,鸭屎香茶（10KG/箱）,
加拿大五店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500818,白砂糖（20K/包）,
加拿大六店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4502064,青柠檬（40LB/箱）,
加拿大六店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524660,鸭屎香茶（10KG/箱）,
加拿大六店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大四店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4502064,,
加拿大四店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,4524660,鸭屎香茶（10KG/箱）,
加拿大四店,酒水饮料,饮料,90002161,1109398,鸭屎香柠檬茶,瓶,,,,1500818,白砂糖（20K/包）,
加拿大六店,,,90002466,1005218,椰椰猪肉丸,整份,,,,1501251,梅花猪肉（KG）,份
加拿大六店,,,90002466,1005218,椰椰猪肉丸,整份,,,,4518371,,份
加拿大二店,火锅周边,赠送及其他,90002068,1004337,优品会套餐肥牛,整份,,,,1500677,牛腩肉（LB）,份
加拿大六店,火锅周边,赠送及其他,90002068,1004337,优品会套餐肥牛,整份,,,,4002481,牛腩肉,份
加拿大六店,0,0,9020268,31273,御膳香菜丸,整份,,,,1501251,梅花猪肉（KG）,份
加拿大六店,0,0,9020268,31273,御膳香菜丸,整份,,,,1501208,带根香菜/芫茜（48把/箱）,份
加拿大一店,,,91004240,1108185,云将军火辣牛肉,整份,,,,4515419,去肥黄瓜条（LB）,份
加拿大七店,,,91004240,1108185,云将军火辣牛肉,整份,,,,4515419,去肥黄瓜条（LB）,份
加拿大三店,,,91004240,1108185,云将军火辣牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大二店,,,91004240,1108185,云将军火辣牛肉,整份,,,,4515419,去肥黄瓜条（LB）,份
加拿大五店,,,91004240,1108185,云将军火辣牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大六店,,,91004240,1108185,云将军火辣牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大四店,,,91004240,1108185,云将军火辣牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大一店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,4515419,去肥黄瓜条（LB）,份
加拿大七店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,4515419,去肥黄瓜条（LB）,份
加拿大三店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大二店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,4515419,去肥黄瓜条（LB）,份
加拿大五店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大六店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大四店,,,91004240,1108184,云将军火辣牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大一店,经典火锅菜,经典火锅菜类,9040029,33029,藤椒牛舌,整份,,,,4502048,去皮牛舌（LB）,份
加拿大一店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大七店,经典火锅菜,经典火锅菜类,9040029,33029,藤椒牛舌,整份,,,,4502048,去皮牛舌（LB）,份
加拿大七店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大三店,经典火锅菜,经典火锅菜类,9040029,33029,藤椒牛舌,整份,,,,4502048,去皮牛舌（LB）,份
加拿大三店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大二店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大四店,经典火锅菜,经典火锅菜类,9040029,33029,藤椒牛舌,整份,,,,4502048,去皮牛舌（LB）,份
加拿大四店,经典火锅菜,经典火锅菜类,9040029,33030,藤椒牛舌(半),半份,,,,4502048,去皮牛舌（LB）,份
加拿大一店,酒水饮料,酒水,90001996,1004183,MAKGEOLLI 米酒,瓶,,,,4518131,,0
